id,category,country,segment_name,hit,provider_name,provider_id,name_processed
11053934,politische Meinungen,germany,KBM Group - Germany - microm Data | microm Geo Milieus | Established Conservative milieu,conservative,KBM Group,957,kbm group - germany - microm data | microm geo milieus | established conservative milieu
11053958,politische Meinungen,germany,KBM Group - Germany - microm Data | microm Geo Milieus | Liberal Intellectual milieu,liberal,KBM Group,957,kbm group - germany - microm data | microm geo milieus | liberal intellectual milieu
11053935,politische Meinungen,germany,KBM Group - Germany - microm Data | microm Geo Milieus | Traditional milieu,tradition,KBM Group,957,kbm group - germany - microm data | microm geo milieus | traditional milieu
11054232,politische Meinungen,germany,KBM Group - Germany - Panadress Demographics | Generations | Traditionalists | Traditionalists,tradition,KBM Group,957,kbm group - germany - panadress demographics | generations | traditionalists | traditionalists
13724596,politische Meinungen,germany,Schober > DE > B2C > Demography > Conservative Retiree (adsquare),retir(ement|int|ee),Adsquare (Data Provider),2711,schober > de > b2c > demography > conservative retiree
13724911,politische Meinungen,germany,Schober > DE > B2C > Fundraising > Conservative Values (adsquare),conservative,Adsquare (Data Provider),2711,schober > de > b2c > fundraising > conservative values
4075097,politische Meinungen,italy,International_EU - Italy Environmentalism (Lotame),(?!environ)mental,Lotame,422,international_eu - italy environmentalism
26344487,politische Meinungen,italy,Lotame > Custom > IT > Environmentalism,(?!environ)mental,Lotame,422,lotame > custom > it > environmentalism
25039710,politische Meinungen,netherlands,gh-nl_gps_xandr_da_specific_demographic_mentality-gemaks-georienteerden_rich,(?!environ)mental,digitalAudience,11242,gh-nl_gps_xandr_da_specific_demographic_mentality-gemaks-georienteerden_rich
24958210,politische Meinungen,netherlands,gh-nl_gps_xandr_da_specific_demographic_mentality-kosmopolieten_rich,(?!environ)mental,digitalAudience,11242,gh-nl_gps_xandr_da_specific_demographic_mentality-kosmopolieten_rich
25039671,politische Meinungen,netherlands,gh-nl_gps_xandr_da_specific_demographic_mentality-moderne-burgerij_rich,(?!environ)mental,digitalAudience,11242,gh-nl_gps_xandr_da_specific_demographic_mentality-moderne-burgerij_rich
24958163,politische Meinungen,netherlands,gh-nl_gps_xandr_da_specific_demographic_mentality-nieuwe-conservatieven_rich,(?!environ)mental,digitalAudience,11242,gh-nl_gps_xandr_da_specific_demographic_mentality-nieuwe-conservatieven_rich
25039753,politische Meinungen,netherlands,gh-nl_gps_xandr_da_specific_demographic_mentality-opwaarts-mobielen_rich,(?!environ)mental,digitalAudience,11242,gh-nl_gps_xandr_da_specific_demographic_mentality-opwaarts-mobielen_rich
25039780,politische Meinungen,netherlands,gh-nl_gps_xandr_da_specific_demographic_mentality-post-materialisten_rich,(?!environ)mental,digitalAudience,11242,gh-nl_gps_xandr_da_specific_demographic_mentality-post-materialisten_rich
25039533,politische Meinungen,netherlands,gh-nl_gps_xandr_da_specific_demographic_mentality-traditionele-burgerij_rich,(?!environ)mental,digitalAudience,11242,gh-nl_gps_xandr_da_specific_demographic_mentality-traditionele-burgerij_rich
25039736,politische Meinungen,netherlands,gh-nl_gps_xandr_da_specific_mentality-gemaks-georienteerden_video,(?!environ)mental,digitalAudience,11242,gh-nl_gps_xandr_da_specific_mentality-gemaks-georienteerden_video
24958233,politische Meinungen,netherlands,gh-nl_gps_xandr_da_specific_mentality-kosmopolieten_video,(?!environ)mental,digitalAudience,11242,gh-nl_gps_xandr_da_specific_mentality-kosmopolieten_video
25039676,politische Meinungen,netherlands,gh-nl_gps_xandr_da_specific_mentality-moderne-burgerij_video,(?!environ)mental,digitalAudience,11242,gh-nl_gps_xandr_da_specific_mentality-moderne-burgerij_video
24958277,politische Meinungen,netherlands,gh-nl_gps_xandr_da_specific_mentality-nieuwe-conservatieven_video,(?!environ)mental,digitalAudience,11242,gh-nl_gps_xandr_da_specific_mentality-nieuwe-conservatieven_video
25039760,politische Meinungen,netherlands,gh-nl_gps_xandr_da_specific_mentality-opwaarts-mobielen_video,(?!environ)mental,digitalAudience,11242,gh-nl_gps_xandr_da_specific_mentality-opwaarts-mobielen_video
25039798,politische Meinungen,netherlands,gh-nl_gps_xandr_da_specific_mentality-post-materialisten_video,(?!environ)mental,digitalAudience,11242,gh-nl_gps_xandr_da_specific_mentality-post-materialisten_video
25039658,politische Meinungen,netherlands,gh-nl_gps_xandr_da_specific_mentality-traditionele-burgerij_video,(?!environ)mental,digitalAudience,11242,gh-nl_gps_xandr_da_specific_mentality-traditionele-burgerij_video
25039682,politische Meinungen,netherlands,gh-nl_tmp_xandr_da_specific_demographic_mentality-gemaks-georienteerden_plain,(?!environ)mental,digitalAudience,11242,gh-nl_tmp_xandr_da_specific_demographic_mentality-gemaks-georienteerden_plain
24958209,politische Meinungen,netherlands,gh-nl_tmp_xandr_da_specific_demographic_mentality-kosmopolieten_plain,(?!environ)mental,digitalAudience,11242,gh-nl_tmp_xandr_da_specific_demographic_mentality-kosmopolieten_plain
25039661,politische Meinungen,netherlands,gh-nl_tmp_xandr_da_specific_demographic_mentality-moderne-burgerij_plain,(?!environ)mental,digitalAudience,11242,gh-nl_tmp_xandr_da_specific_demographic_mentality-moderne-burgerij_plain
24958113,politische Meinungen,netherlands,gh-nl_tmp_xandr_da_specific_demographic_mentality-nieuwe-conservatieven_plain,(?!environ)mental,digitalAudience,11242,gh-nl_tmp_xandr_da_specific_demographic_mentality-nieuwe-conservatieven_plain
25039746,politische Meinungen,netherlands,gh-nl_tmp_xandr_da_specific_demographic_mentality-opwaarts-mobielen_plain,(?!environ)mental,digitalAudience,11242,gh-nl_tmp_xandr_da_specific_demographic_mentality-opwaarts-mobielen_plain
25039772,politische Meinungen,netherlands,gh-nl_tmp_xandr_da_specific_demographic_mentality-post-materialisten_plain,(?!environ)mental,digitalAudience,11242,gh-nl_tmp_xandr_da_specific_demographic_mentality-post-materialisten_plain
25039464,politische Meinungen,netherlands,gh-nl_tmp_xandr_da_specific_demographic_mentality-traditionele-burgerij_plain,(?!environ)mental,digitalAudience,11242,gh-nl_tmp_xandr_da_specific_demographic_mentality-traditionele-burgerij_plain
21670329,politische Meinungen,spain,"Audience 78507, ES > Social & Environmental Sustainability",environment(al)?,Weborama SA (Data Provider),1211,"audience 78507, es > social & environmental sustainability"
8255348,politische Meinungen,spain,Experian SP - Automotive - Traditional Culture (Exelate),tradition,Nielsen Marketing Cloud,39,experian sp - automotive - traditional culture
8255349,politische Meinungen,spain,Experian SP - Automotive - Traditional Rural (Exelate),tradition,Nielsen Marketing Cloud,39,experian sp - automotive - traditional rural
8255453,politische Meinungen,spain,Experian SP - Mosaic - Industry - Traditional Industry (Exelate),tradition,Nielsen Marketing Cloud,39,experian sp - mosaic - industry - traditional industry
8255483,politische Meinungen,spain,Experian SP - Mosaic - Rural Areas - Traditional Rural (Exelate),tradition,Nielsen Marketing Cloud,39,experian sp - mosaic - rural areas - traditional rural
22180669,politische Meinungen,spain,Eyeota - ES Experian - Sociodemographic - Automotive Segmentation - TV1 - Conservatives High Status,conservative,Eyeota,1706,eyeota - es experian - sociodemographic - automotive segmentation - tv1 - conservatives high status
4070328,politische Meinungen,spain,International_EU - Spain Environmentalism (Lotame),(?!environ)mental,Lotame,422,international_eu - spain environmentalism
13715500,politische Meinungen,sweden,Bisnode > SE > Persona > Conservative (adsquare),conservative,Adsquare (Data Provider),2711,bisnode > se > persona > conservative
15101370,politische Meinungen,sweden,Branded Data > Nordic Data Resources > Sweden > Consumer Attitudes > Traditionalism (Power Reach) (BlueKai),tradition,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > sweden > consumer attitudes > traditionalism (power reach)
11153845,politische Meinungen,sweden,Branded Data > Nordic Data Resources > Sweden > Consumer Attitudes > Traditionalism (Super Target) (BlueKai),tradition,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > sweden > consumer attitudes > traditionalism (super target)
15101508,politische Meinungen,sweden,Branded Data > Nordic Data Resources > Sweden > Interests > Environmental Care (Power Reach) (BlueKai),environment(al)?,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > sweden > interests > environmental care (power reach)
11153779,politische Meinungen,sweden,Branded Data > Nordic Data Resources > Sweden > Interests > Environmental Care (Super Target) (BlueKai),environment(al)?,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > sweden > interests > environmental care (super target)
8011184,politische Meinungen,sweden,Branded Data > Nordic Data Resources > Sweden > Mosaic > (K) Handy Traditionals (BlueKai),tradition,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > sweden > mosaic > (k) handy traditionals
8011182,politische Meinungen,sweden,Branded Data > Nordic Data Resources > Sweden > Mosaic > (L) Older Traditionals (BlueKai),tradition,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > sweden > mosaic > (l) older traditionals
8011181,politische Meinungen,sweden,Branded Data > Nordic Data Resources > Sweden > Mosaic > (M) Restrained Traditionals (BlueKai),tradition,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > sweden > mosaic > (m) restrained traditionals
8011188,politische Meinungen,sweden,Branded Data > Nordic Data Resources > Sweden > Mosaic > (N) Countryside Traditionals (BlueKai),tradition,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > sweden > mosaic > (n) countryside traditionals
11154321,politische Meinungen,sweden,Branded Data > Nordic Data Resources > Sweden > Online Mosaic > (K) Handy Traditionals (BlueKai),tradition,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > sweden > online mosaic > (k) handy traditionals
11153468,politische Meinungen,sweden,Branded Data > Nordic Data Resources > Sweden > Online Mosaic > (L) Older Traditionals (BlueKai),tradition,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > sweden > online mosaic > (l) older traditionals
11156234,politische Meinungen,sweden,Branded Data > Nordic Data Resources > Sweden > Online Mosaic > (M) Restrained Traditionals (BlueKai),tradition,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > sweden > online mosaic > (m) restrained traditionals
11154596,politische Meinungen,sweden,Branded Data > Nordic Data Resources > Sweden > Online Mosaic > (N) Countryside Traditionals (BlueKai),tradition,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > sweden > online mosaic > (n) countryside traditionals
8013152,politische Meinungen,sweden,Branded Data > Nordic Data Resources > Sweden > Super Target > Interests > Environmental Care (BlueKai),environment(al)?,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > sweden > super target > interests > environmental care
8013151,politische Meinungen,sweden,Branded Data > Nordic Data Resources > Sweden > Super Target > Interests > Equality (BlueKai),equality,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > sweden > super target > interests > equality
15740728,politische Meinungen,sweden,Eyeota - SE NDR - 01 Mosaic - (K) Handy Traditionals,tradition,Eyeota,1706,eyeota - se ndr - 01 mosaic - (k) handy traditionals
15740806,politische Meinungen,sweden,Eyeota - SE NDR - 01 Mosaic - (L) Older Traditionals,tradition,Eyeota,1706,eyeota - se ndr - 01 mosaic - (l) older traditionals
15740798,politische Meinungen,sweden,Eyeota - SE NDR - 01 Mosaic - (M) Restrained Traditionals,tradition,Eyeota,1706,eyeota - se ndr - 01 mosaic - (m) restrained traditionals
15740802,politische Meinungen,sweden,Eyeota - SE NDR - 01 Mosaic - (N) Countryside Traditionals,tradition,Eyeota,1706,eyeota - se ndr - 01 mosaic - (n) countryside traditionals
15741073,politische Meinungen,sweden,Eyeota - SE NDR - 03 Consumer Attitudes - Social Awareness (Super Target),social,Eyeota,1706,eyeota - se ndr - 03 consumer attitudes - social awareness
15741019,politische Meinungen,sweden,Eyeota - SE NDR - 03 Consumer Attitudes - Social Awareness (Power Reach),social,Eyeota,1706,eyeota - se ndr - 03 consumer attitudes - social awareness
18060829,politische Meinungen,sweden,Eyeota - SE NDR - 11 Interests Kantar Sifo - Interested in: Animal Rights,animal ?rights,Eyeota,1706,eyeota - se ndr - 11 interests kantar sifo - interested in: animal rights
